"asc_A","asc_B","asc_C","mu_Tax","mu_Sound","mu_Smell","mu_Colour","mu_Deadwood","sig_Tax","sig_Sound","sig_Smell","sig_Colour","sig_Deadwood","mu_Sound2","mu_Smell2","mu_Colour2","mu_Deadwood2","sig_Sound2","sig_Smell2","sig_Colour2","sig_Deadwood2","beta_Gender","beta_Age","beta_Distance","beta_Charity","beta_Income","beta_Impairment","beta_Country","beta_White","beta_Urbanicity","beta_MostRecentVisit","beta_WoodlandsScore","logLike"
0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-19947.3307435342
0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-19947.3307435342
0,0,-0.000382988176173201,-3.00061356809566,-8.2786865256051e-06,-7.60472732775114e-06,-6.6014270605945e-06,-6.27337231862502e-06,-9.6372113476308e-07,-1.01445037445808e-08,-3.05249358337537e-08,3.24624376201699e-09,-2.23397951970088e-09,-7.98341958451113e-06,-7.16565439182032e-06,-6.86044415113542e-06,-1.09963772060105e-05,2.1974001371653e-08,-1.97033730137701e-08,1.00425501022941e-09,1.92503674855768e-08,-0.000193517242232494,-0.000189481707131626,-0.00322285840520448,-0.000144695494079112,-0.000216242906647931,-8.66657885780772e-05,-0.000370304186816612,-0.00031507052562575,-0.000284683911906145,-0.000908210676135525,-0.0207867886691038,-18117.4245982723
0,0,-0.00393361693450298,-3.05054568968807,-0.000460068181434508,-0.000240473527865368,-7.14788193867843e-05,-9.00748891436985e-05,-0.000104581651948249,-1.48065313371092e-06,-2.46663994707786e-06,6.3515303872229e-07,3.48505567340779e-07,-0.000338125150621482,-0.000219582492622843,-0.000201203710334698,-0.000912632684907239,2.01933038767078e-06,-1.48004352735612e-06,1.40590700556699e-06,1.873909855128e-06,-0.00207328112465437,-0.000616113978196593,-0.0378168473994885,-0.00591324304128538,-0.00423152435743797,-0.00303281256933833,-0.00431841112034132,-0.00370719534875058,-0.00222359868530114,-0.0269392391672896,-0.0142189948845185,-17912.3355708581
0,0,-0.0482616161787998,-3.77310109847021,-0.0069661085555091,-0.00350525001311732,-0.000908689280505394,-0.00121460235730089,-0.00191530571801669,-2.3632825466755e-05,-3.76537221492723e-05,8.65724165251536e-06,5.09689249860843e-06,-0.00508696185065788,-0.00322244433142455,-0.00294127972588353,-0.0140276198617987,3.07669159793638e-05,-2.33023349328204e-05,2.22210288037157e-05,2.86597805146751e-05,-0.0248121728461396,-0.00579142155768137,0.01619941266921,-0.0880061940423494,-0.058711434128027,-0.0442384745002011,-0.0583841143793384,-0.0503157775032645,-0.0242670169648438,-0.408923268616424,0.00221541120745674,-16644.9604292188
0,0,-0.0164245681236531,-4.13494433790119,-0.0101689991799405,-0.00362221325473906,-0.000334402850442784,-0.000724377386963752,-0.00719552820472537,-5.01929626658031e-05,-6.45615199313309e-05,1.50454512966104e-05,5.4217287482904e-06,-0.00837685071048416,-0.00465689732933997,-0.0038939138752353,-0.0229818647591935,5.89514243089434e-05,-5.39746025401962e-05,5.19176397091442e-05,4.79477634320444e-05,-0.00456666868275608,-0.0185817446309979,0.0275196716375046,-0.15452196562852,-0.0639360250266092,-0.0868804218564,-0.00329248609221221,-0.0387792548715292,0.00173574795589172,-0.0768585865724989,-0.00831689034192217,-16452.3722571804
0,0,0.117543044110129,-4.13896181279999,-0.0102654318886042,0.00430231354008752,0.00465501129003852,0.00451255099692512,-0.0417547244436796,-0.000134446143244207,-0.000125648767310617,2.15262583001711e-05,-4.74220493151467e-08,-0.0139935785392599,-0.00473131064070161,-0.0020057645256234,-0.0367748726196012,0.000133086871313359,-0.000140812915598692,0.00014183517372159,8.45370060339021e-05,0.0798726364451374,0.0291389107471319,0.0255791226354859,-0.492384767053836,-0.136596419572015,-0.256997159689603,0.119346134149016,-0.000919928191300705,0.139969793926364,-0.0838112031714201,-0.0127459724036119,-16417.8671230278
0,0,0.237699556015815,-4.11144607504965,-0.0100976618758803,0.0190032524673345,0.0138783284253043,0.0141799357399504,-0.196299615151673,-0.000282168277098679,-0.00024101235219072,3.08530439661343e-05,2.79440245278697e-06,-0.0239835701779208,-0.00470808108670386,0.00159818684614076,-0.0613109933280721,0.000269626858786343,-0.00029548545988399,0.000304764555782048,0.000158212576140409,0.0942849184113292,-0.0507331168155245,0.0301685848547923,-0.887931738833032,-0.291981887274335,-0.498347746283863,-0.07721763357631,-0.0765650891188267,0.174335869627141,-0.034664934844032,-0.00901750323214299,-16399.1278311466
0,0,0.511149168136154,-4.07585435122811,-0.00919922142815502,0.0539058916625386,0.036723242320438,0.0378032543844049,-0.976216906817741,-0.000613749330373178,-0.000504656949208263,4.00830630135767e-05,1.53719815932898e-05,-0.0454036834079967,-0.00321430867334114,0.0114491995750585,-0.117814760995729,0.000601797946419806,-0.000648750333472815,0.000682067458521385,0.000347013362015202,0.119347692257187,-0.210662574915659,0.0356509966534347,-1.49194387662199,-0.525054772375567,-0.891664155786134,-0.245509216407592,-0.194129348695522,0.162060973381266,0.0202308007398524,-0.00482818834879133,-15583.0492580847
0,0,0.511013296889916,-4.07581860986114,-0.00919682489161069,0.0539085496622369,0.0367265751120423,0.037806524943446,-0.976408153609881,-0.00061354874819403,-0.000504683188266043,4.02363873563349e-05,1.49917403086507e-05,-0.0454006881001833,-0.00321111368654764,0.0114524034067924,-0.117814782187046,0.000601849024812635,-0.000648520104462884,0.000681958702765509,0.000347055849979345,0.119279251915506,-0.210725283734984,0.0339480207831202,-1.49194239590857,-0.525112918236062,-0.891669417630846,-0.245596944029227,-0.194227437742261,0.161946312011202,0.0199248040870508,-0.0118077953220111,-15254.0941485207
0,0,0.509055214925551,-4.06562511764952,-0.008610844676262,0.0545482915690675,0.0375205346916956,0.0385970072522992,-1.01227345825728,-0.000561348519375623,-0.000513244348247355,5.51060641334672e-05,-7.82158354412353e-05,-0.0447116810106194,-0.0024788673129562,0.0121749622256932,-0.117732691145215,0.000605478415587654,-0.000601267920016155,0.000656059631827423,0.00035641379774302,0.118228415235405,-0.210860708996655,-0.0386471922376766,-1.48901335555531,-0.525034599490447,-0.890328325862101,-0.2430047542221,-0.194524834582365,0.159327647312096,0.0107219025894331,-0.000441396961075305,-15154.8141788337
0,0,0.468149973435355,-3.73967997139618,0.0107461378195513,0.0755014513159772,0.0635847367514112,0.0648328185945038,-2.14209929606437,0.00100181368768228,-0.00061007271736278,0.000791024858231554,-0.00259373094352731,-0.021972085343724,0.0212096372753186,0.0354935219942499,-0.115408134989828,0.000489590615169405,0.000573107492130753,0.00012349614518348,0.000751738091765433,0.0992967407825285,-0.213673405016628,-0.040864626732897,-1.38901399698579,-0.506941310134813,-0.843718510830872,-0.162754226733915,-0.200069713246425,0.0949885758336275,-0.319623305995346,-0.00623014880089034,-13410.2714856005
0,0,0.441182865627404,-3.71874021653882,0.019829670868084,0.083734927485824,0.0720815528048351,0.075078672601988,-2.24841766451052,0.000934297511886572,-0.000549351527526554,0.000916055757970494,-0.00272194255438186,-0.0121038064537769,0.0293304459872555,0.043341763116083,-0.120477440626122,0.000179210106102122,0.000407236694283763,0.000202697910505313,0.000749716655441918,0.0751959399875529,-0.273609874149276,-0.0377881976636167,-1.32199824793299,-0.49991239962091,-0.82116662668099,-0.160316334004979,-0.209257508917553,0.045785070937778,-0.122903440331388,-0.0131508453786083,-13289.2625119435
0,0,0.252880449717279,-3.79923414024072,0.062376665295827,0.120262732936456,0.106237512223196,0.119085314904659,-2.27090457481751,-0.0011267363254515,0.000388061947852912,0.000721149381075857,-0.0027305299742767,0.0329677775878982,0.0634695977060239,0.079065744851966,-0.153368300363561,-0.000585630458911485,-0.0012468260169684,0.000903580876992679,0.000200999882166875,-0.0611184280727815,-0.535353136372684,-0.0323398564299305,-1.01451097103729,-0.521658671241811,-0.708889357289365,-0.239440342022375,-0.292111374608824,-0.212863568212705,-0.147623218637918,-0.00168558227008911,-13178.158754065
0,0,0.189780025231665,-3.86292615846206,0.107032598975926,0.160001470599556,0.142118058159141,0.164197007527098,-2.25472261770356,-0.00362487551261083,0.000997253335060859,-0.000717445767757321,-0.00332655520636829,0.0868013063368112,0.105005672427719,0.125128510825915,-0.192923384280714,-0.00122204710821615,-0.00451011666586466,0.00251913809117181,-0.000571747851689527,-0.0334256627409856,-0.585933469371224,-0.0337657180787618,-0.731337664128857,-0.464098125268406,-0.582317409871743,-0.0761471419039377,-0.207585112977807,-0.25840775119645,-0.170567550388776,-0.00358344576421563,-13127.6007459495
0,0,0.137293309057268,-3.87191782878298,0.141404111049921,0.1929427962323,0.171202881505893,0.197474311447991,-2.2522849108267,-0.00625198067770728,0.00137323548543529,-0.00284392138959628,-0.00375422072237795,0.137518036377537,0.143738521656951,0.173191083413166,-0.231095957353894,-0.00150287661973565,-0.00832092939009036,0.00420718400808587,-0.00126514785783656,0.0232822941520683,-0.546970595508378,-0.0352843577570579,-0.577671767148925,-0.419134466475643,-0.516740840477256,-0.162548421893097,-0.155857981378289,-0.211613828359773,-0.171755999370465,-0.00422453188376468,-13108.4747495963
0,0,-0.150237861949155,-3.79852879714495,0.234317786783094,0.295909505256386,0.255686501188874,0.280343806288133,-2.21822522137336,-0.0169956307609635,0.0019241220654303,-0.0142018428432169,-0.00681410333705809,0.320649494426943,0.287720833259607,0.371729370603703,-0.386213845844555,-0.00237329204127595,-0.0223981177985415,0.0115469402434943,-0.00396583691570253,-0.0607787007484354,-0.471843570342613,-0.0334110438409096,-0.55459522852273,-0.403723540996498,-0.488202985865599,-0.133286043276469,-0.162868009317731,-0.0765356511810944,-0.161483922759049,-0.00263422296952931,-13087.6704425115
0,0,-0.308025589079603,-3.82843409253971,0.275739513652658,0.379176265371721,0.334913604724446,0.313541480797842,-2.22429565736333,-0.03455286414945,0.00214226674410892,-0.0308674078127445,-0.0135727055471396,0.480568291978694,0.418557038444125,0.634080300678883,-0.596358360081844,0.000701512123571913,-0.0360306718962022,0.0220711209735588,-0.00775976343048761,0.0800174814109613,-0.528082774730171,-0.0321276496899675,-0.660171051037602,-0.392012324805294,-0.499424232614518,-0.130539448753395,-0.0783737817561047,-0.121393460147321,-0.159270141276114,-0.00140957930819485,-13075.0220859024
0,0,0.0550306697428001,-3.82715195532242,0.187057530372834,0.623289043012563,0.710487767579473,0.236752671238315,-2.22181768862279,-0.136953598030601,0.00196073505768416,-0.123842132352429,-0.0483132117814903,0.935450562000108,0.790313504325398,2.00349395355421,-1.78195048895628,0.0358808411967827,-0.0935459076041327,0.0856115733182639,-0.0300055037881111,-0.203694639966697,-0.80470121272865,-0.0357790776730271,-0.728441145254213,-0.313889719140246,-0.561358143260509,-0.224693977541102,0.242894836333696,-0.0851894736911724,-0.192669727796144,-0.00549631609292026,-13062.8015503273
0,0,0.227481638471312,-3.79483339682283,0.110362296584922,0.711076460877072,0.918447370274898,0.190130343890853,-2.20509514881945,-0.188669459986469,0.0022141890771547,-0.170079050420294,-0.0679475553013394,1.08234788684595,0.908693620093022,2.66944892989003,-2.41025371089013,0.0579515328355811,-0.1192678505385,0.121431028276875,-0.042284496887224,-0.192244436883988,-0.721974650878016,-0.0360368050820988,-0.66742112890179,-0.394181681627299,-0.57360969321244,-0.211319506108711,0.101655707810178,-0.182799635412037,-0.187480563456553,-0.00614597933106838,-13041.4954827158
0,0,0.240862841048628,-3.8126084412103,0.0503642629267972,0.69796589974705,1.05615300926182,0.198981696743734,-2.21049859975564,-0.211790068758421,0.00257203885754667,-0.191119997815658,-0.0814750609158626,1.05447431325259,0.890996417208278,2.95698141338757,-2.77909808293002,0.0743201655387585,-0.128308334096165,0.144959733349781,-0.0500187498263986,-0.149805927187194,-0.777238869542646,-0.0373938802359805,-0.659070549925248,-0.253934599806086,-0.557477449763271,-0.192872323296985,-0.0570907454356998,-0.126827611813219,-0.192430770368974,-0.00599043446089662,-13034.1408202426
0,0,-0.127492632582323,-3.82135098185178,-0.282869978190565,0.332730818005018,1.70003056753937,0.391413380244114,-2.24721131222021,-0.281619480566536,0.00555292444568337,-0.262763407932245,-0.150915482804444,0.486502121949233,0.514297522552297,3.82608193369216,-4.47019033004696,0.164102024808898,-0.144884104918163,0.270990850400698,-0.0886970017042496,-0.1051318548665,-0.871608380331823,-0.0334288384119805,-0.629909292338718,-0.423625958997137,-0.281072048003763,-0.170452659997519,0.0222954835036901,0.0913605364952866,-0.171719345092593,-0.00440307566382769,-13012.8221519814
0,0,-0.281037479554328,-3.7636050311939,-0.380775326565158,0.150376895840058,1.85894171088151,0.468525909918235,-2.23430417760138,-0.291683108529701,0.00672046037078585,-0.284450331553041,-0.177375436685781,0.300618059966113,0.463700401840392,4.0424322529954,-5.00753738613497,0.191607461355745,-0.147315816495731,0.318877813534805,-0.102273397067464,-0.14078845724952,-0.785533096127235,-0.0314329247200542,-0.582513773420109,-0.309972222424041,-0.362474559741084,-0.169854747320313,0.12046736938833,-0.00134857198524944,-0.166117379359954,-0.00384194129500812,-13002.3294715664
0,0,-0.394226447618067,-3.74244262678746,-0.440554732689055,-0.464824475859463,1.8411326063154,0.679373734420941,-2.24971447082571,-0.229896676635978,0.0110675309459396,-0.324632206627519,-0.250713916405051,0.181011053889816,1.00262684795153,4.12866445462269,-5.85131487230496,0.214279846094179,-0.138025468155166,0.444428300221253,-0.128877055287467,-0.0813176420816763,-0.847371540719052,-0.0297488207683526,-0.407233877115129,-0.374867612504439,-0.53641593928202,-0.142089879070458,0.107707371950102,0.0788475166656687,-0.16318765136971,-0.00333443237214743,-12984.9440653377
0,0,-0.396889369681159,-3.74982427844591,-0.458851271075262,-0.640229527314498,1.85131243590877,0.775000785596201,-2.25534884413015,-0.207141709942229,0.0120036884233867,-0.332581045818836,-0.281888057428232,0.177718192449488,1.21165772227578,4.11861514669469,-6.08080441848797,0.218402981242674,-0.135261126538951,0.499735726559783,-0.137000770105466,-0.107428803058447,-0.803575487756113,-0.0290639898642294,-0.440927185903233,-0.33584347089855,-0.3956046922238,-0.14827181881457,0.0979605324984722,0.0309668703175542,-0.15739313520635,-0.00342858599135037,-12977.4964198821
0,0,-0.350290881144103,-3.62095782156779,-0.524376375998362,-0.533190225634936,2.14591876291771,0.983604813797315,-2.21672438804141,-0.180613506786547,0.0109835474935829,-0.30843492975457,-0.35967717080781,0.256122205486974,1.40567207829604,4.00353156635646,-6.08009194328614,0.218025104762784,-0.136163454336634,0.66493158305375,-0.144921208122215,-0.0705263600169896,-0.842731411428692,-0.029035510875666,-0.421515307662237,-0.336404101961614,-0.380322896952867,-0.144631896805394,0.0861074505373228,-0.0209617019321809,-0.161585337838779,-0.00384280963156693,-12967.1725106129
0,0,-0.344855805823813,-3.76048649301062,-0.661694626448559,-0.367211854713803,2.50601739221413,1.19225036770954,-2.26274104879088,-0.152512390526687,0.0108606186861169,-0.280039663097833,-0.468099356746345,0.365198014822242,1.64069278970036,3.88868617989499,-6.00898582161798,0.218745273360096,-0.137643961082526,0.892325364283952,-0.153133216251928,-0.0932248372507458,-0.788197018661237,-0.0271862047036473,-0.388342578824516,-0.346186518200814,-0.431492390775493,-0.140050466318569,0.0668881952147542,-0.0522665091750352,-0.151007041668872,-0.0040752107570777,-12953.9132590065
0,0,-0.636957164744171,-3.7328932898421,-1.40347297901297,-0.140826420926663,2.8303081245359,1.04268771776644,-2.26898382068156,-0.144599347395773,0.0225869280341126,-0.255326449217331,-0.763845136355647,0.561738636706878,2.14566516351258,4.03885464314215,-5.43577156236758,0.232421146147103,-0.140170180846992,1.49135198103708,-0.161304893578221,-0.0543390392972261,-0.747747720173789,-0.022112777949279,-0.229081725898319,-0.300469553650769,-0.334016191730055,-0.106781007205274,0.0725896552291261,-0.065561147918947,-0.133021841920669,-0.00288642292012904,-12929.1089524064
0,0,-0.761290860395846,-3.77808838637618,-0.42770192377744,-0.0939830970617356,2.8268021861212,1.30865452929895,-2.30492917800721,-0.195599011761633,0.0913457940501894,-0.26585344434632,-1.05295254521375,0.104041626818142,2.4567133827449,5.15607627688113,-4.34230380122284,0.288243065345997,-0.118157589218882,3.14564683279591,-0.166965172069598,-0.0385655477679315,-0.68327954725076,-0.0162525731470853,-0.149498136384541,-0.280625228359941,-0.25627350114464,-0.0836843955669613,0.0283981839636971,-0.143056466970633,-0.112122807657953,-0.0029363188835509,-12909.2430605969
0,0,-0.7822260455033,-3.78908071298465,-0.35194437034533,-0.172781587525413,2.67467170461433,1.61143545156897,-2.32224366328033,-0.234540567020978,0.125576602783397,-0.287392149625969,-1.07954320234796,0.370046111319296,2.2882172842934,5.43933625257185,-4.1544002257501,0.259054072134846,-0.112633607646292,3.88591248600244,-0.17263194406391,-0.0277100191203282,-0.67183368307266,-0.0145339199035874,-0.11794866483554,-0.280455076221297,-0.253437385505313,-0.0751158756041302,0.00552345180348756,-0.165435016551283,-0.107548660424697,-0.0029991062075178,-12899.9087592382
0,0,-0.847037044579451,-3.78591366741069,-0.332388901546233,0.0888250752467224,2.76131374609369,1.32793413696187,-2.3554954820641,-0.27036851769986,0.250639460503146,-0.301875847329246,-1.26399226126098,0.614057117998884,2.39262383227852,5.44404169334838,-4.58357223061218,0.278421248366516,-0.028941023928586,4.46915550797382,-0.16471520431785,-0.0151097558272929,-0.667244936546639,-0.0118528981058774,-0.110459473620195,-0.273754545443684,-0.231330228847396,-0.070177092627003,-0.0013675968666929,-0.165525836283103,-0.105242632815542,-0.00293440528846826,-12890.5743956841
0,0,-1.01837634807125,-3.8039464446633,-2.32016051150183,-0.144334943600332,4.4678736228979,2.80850831104967,-2.57289110035172,-0.785279437788435,1.63490568973211,-0.441195962474458,-0.27302897816962,1.68651491720098,4.07903573843627,8.11063029118968,-5.85993319861094,0.327873770330891,0.763270574712496,4.98346242799564,0.389974320464829,0.0549570928883639,-0.642708513455655,0.00533906773369886,-0.178849250315033,-0.310126451195611,-0.27021276716146,-0.0458941089926356,-0.101468022255168,-0.201204511013475,-0.112923701352335,-0.00401926791333616,-12880.3369768781
0,0,-1.05184836714325,-3.80181530800743,-2.16055371277353,-0.598337452325326,5.61655690322474,1.73122861303525,-2.59162904450826,0.0631013860251661,0.739199332333731,-0.664147980742777,1.10126143658298,1.56283323609187,4.66289845989655,7.50752534157387,-5.54797029124253,0.588427255706254,0.0176820922826526,7.55262923579513,0.571728759012644,0.0313373101256451,-0.690658835043037,0.00326788481605426,-0.152448379969468,-0.261956095185976,-0.216104803176323,-0.0528856257911725,0.00282969476018265,-0.174665849485434,-0.126735371469421,-0.00382271815282785,-12864.8553803947
0,0,-0.882007358017939,-3.81182198185228,-1.5913255805849,-0.35589608825607,4.45580166431805,1.91486522411641,-2.58532428570583,0.24500543624372,0.217798453522646,-0.495755712648362,0.280041437352238,1.4860634372455,3.92185605200199,7.34002673139889,-5.28483058838852,1.15843192990201,-0.414158861309621,6.82463082492881,0.47762497979181,0.00914123543039178,-0.72844218116185,-0.0022409790331094,-0.115125345053371,-0.280370144340274,-0.24073525049267,-0.0678764764421187,0.0193835440847463,-0.158925273445797,-0.13075539871075,-0.00453641057959401,-12858.3651885069
0,0,-0.831592847214232,-3.81657571682452,-1.41086510179966,-0.170835645842226,3.85856849580956,1.91734738144615,-2.63297708470887,0.325635210020503,0.355589784676015,-0.468476992998258,0.661694297261716,1.51296589721408,3.707971539239,7.37116831361991,-5.32449628813608,2.52875473744974,-0.941669837264174,6.77528459963627,0.551831163347794,0.00697582720534824,-0.74004803039681,-0.00410714523145023,-0.121298947799613,-0.291003798696249,-0.257190551726029,-0.072750397744629,0.0190355982936188,-0.146590880127369,-0.131891511171628,-0.00439075912424885,-12854.0430800336
0,0,-0.806669366876174,-3.82383674053336,-1.33450769547982,-0.147329704451379,3.54748260085607,1.87125445303434,-2.69266175176797,0.428382635325226,0.379986410509838,-0.455847430869536,1.25261295717768,1.69980713359384,3.59172919049698,7.47343839592202,-5.36056032953083,4.04937145323377,-1.02862263059423,6.8530295549098,0.715090780022753,0.00817120737920098,-0.74512917966541,-0.00484271279142214,-0.135007114270345,-0.299083693089742,-0.2685315021375,-0.0768355638046091,0.0157072488536256,-0.139831310569492,-0.132162887941212,-0.00417433900770365,-12852.4249084821
0,0,-0.83423113063462,-3.84198007913723,-1.47891361779767,-0.314682660612179,3.69557240854402,1.6416600709032,-2.82741308102262,0.362997833807111,0.692752157756514,-0.564479050624031,2.70044340389546,2.20865191011634,3.77172836347406,7.89829609302013,-5.56673946085933,4.3578342142905,-0.955025140653789,7.28353800839722,1.29301220739423,0.0206954741099096,-0.735416511631539,-0.00365549263945107,-0.177725395068148,-0.303672972396403,-0.283234601889291,-0.0802148896719618,0.00564959604422849,-0.139065385684124,-0.13283821239364,-0.00351748245971416,-12850.1598425309
0,0,-0.858606477151055,-3.8643667136313,-2.14455610183543,-1.29013494258071,4.85973246090448,2.01117314127825,-2.95919519382677,0.159529898794735,0.92758087250248,-0.603992183408969,1.08591449698387,2.78205830841465,4.36530821747419,8.64881661695138,-5.61169147271979,4.37708591607473,-1.01904722704715,8.25239166645269,2.41035935040015,0.0209273247849353,-0.716359426005101,-0.000695818889314756,-0.243627610179684,-0.317374778845528,-0.332817957441138,-0.0855313615298071,-0.0185660297539335,-0.158468723085043,-0.134350304705827,-0.00291744204529255,-12848.6123800743
0,0,-0.860510677459333,-3.87344197421712,-1.86477777704545,-0.817121036355073,4.34426823941403,1.79700027673438,-2.89252461699346,0.0691879365984358,0.49430172795471,-0.357782334189175,1.07607702498316,2.38906864317895,4.06974791946521,7.98390419677336,-5.43728909772931,4.15466587420932,-1.13158937963698,7.756165961025,2.47806590227062,0.0208180502328706,-0.733591799393314,-0.00287286926190396,-0.17044389075163,-0.295497550529939,-0.273075092335939,-0.0752128892945777,0.0016387507661936,-0.15549018240214,-0.131663836870927,-0.00326096139955112,-12845.0685687821
0,0,-0.856829366085664,-3.87878334688882,-1.73194401368634,-0.748201966561745,4.12897716830466,1.62702571752558,-2.9029569870701,0.350595270662738,0.338409952278035,-0.331918593153571,1.23790518344372,2.42827888248681,3.83542692200202,7.73799551796565,-5.19073216887805,4.57932758960737,-1.23579699605435,7.28222889110715,2.81403262617146,0.0214900609895527,-0.734176816854384,-0.00395942800295566,-0.161485026696057,-0.287422478054805,-0.258401291393366,-0.070924752711036,-0.000121585166131836,-0.162690082938937,-0.129871316111521,-0.00316461479551513,-12844.4146674324
